Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W-sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m-s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
244,Biggs,Sacramento Valley,09-02-22,245,5.74, ,0, ,283, ,1.5, ,38.6, ,15.7, ,27.1, ,85, ,22, ,42, ,13.1, ,1.4, ,118.3, ,23.5, 
244,Biggs,Sacramento Valley,09-03-22,246,5.51, ,0, ,279, ,1.4, ,37.2, ,16.1, ,25.4, ,74, ,23, ,44, ,12.3, ,1.5, ,128.6, ,23.4, 
244,Biggs,Sacramento Valley,09-04-22,247,5.4, ,0, ,274, ,1.5, ,41.3,Y,14.5, ,25.9, ,81, ,16, ,43, ,12.5, ,1.1, ,97.2, ,23.2, 
244,Biggs,Sacramento Valley,09-05-22,248,5.73,R,0, ,266, ,1.6, ,44.3,R,16.6, ,28.7,Y,78, ,19, ,42,Y,14.5,Y,1.3, ,115.2, ,23.4, 
244,Biggs,Sacramento Valley,09-06-22,249,5.55, ,0, ,255, ,2, ,44,Y,18.6, ,30.3,Y,82, ,26, ,46,Y,17.3,Y,1.2, ,100.1, ,24.1, 
244,Biggs,Sacramento Valley,09-07-22,250,5.63, ,0, ,248, ,1.9, ,38.3, ,19,Y,29.6,Y,77,H,30,H,45,Y,16.3,Y,1.6, ,140.1, ,24.4, 
244,Biggs,Sacramento Valley,09-08-22,251,5.52, ,0, ,257, ,1.8, ,43.6,Y,18.6,Y,29.4,Y,80, ,20, ,44,Y,16,Y,1.2, ,104.5, ,24.3, 
244,Biggs,Sacramento Valley,09-09-22,252,4.81, ,0, ,216, ,1.7, ,40.5,Y,18, ,27.9,Y,86, ,21, ,46,Y,15.2,Y,1.4, ,123.1, ,24.2, 
244,Biggs,Sacramento Valley,09-10-22,253,4.81, ,0, ,217, ,1.4, ,32.3, ,17.7, ,24.6, ,58, ,33, ,46, ,12.1, ,1.8, ,151.5, ,23.6, 
244,Biggs,Sacramento Valley,09-11-22,254,3.16, ,0, ,165, ,1.6, ,31.5, ,18, ,23.4, ,73, ,35, ,55, ,13.9, ,1.1, ,96.9, ,23.1, 
244,Biggs,Sacramento Valley,09-12-22,255,1.77, ,1.3, ,96, ,1.8, ,28.1, ,19.6,Y,22.8, ,79, ,43, ,66, ,16, ,1.3, ,111.1, ,22.9, 
244,Biggs,Sacramento Valley,9-13-2022,256,4.71, ,0, ,252, ,1.5, ,28, ,14.9, ,20.8, ,81, ,38, ,61, ,12.9, ,2.8, ,239.5, ,22.3, 
244,Biggs,Sacramento Valley,9-14-2022,257,4.03, ,0, ,245, ,1.4, ,25.8, ,11.7, ,18.5, ,92, ,42, ,67, ,12.2, ,1.6, ,136.4, ,21.5, 
244,Biggs,Sacramento Valley,9-15-2022,258,4.01, ,0, ,247, ,1.4, ,26.4, ,10.5, ,18.7, ,97, ,42, ,66, ,12.2, ,1.3, ,110, ,21.1, 
244,Biggs,Sacramento Valley,9-16-2022,259,4.11, ,0, ,245, ,1.4, ,29.5, ,10.6, ,19.7, ,95, ,36, ,62, ,12.1, ,1.4, ,117.2, ,20.9, 
244,Biggs,Sacramento Valley,9-17-2022,260,4.3, ,0, ,215, ,1.4, ,26.4, ,12.6, ,18.9, ,87, ,43, ,63, ,11.7, ,2.8, ,238.1, ,20.7, 
244,Biggs,Sacramento Valley,9-18-2022,261,1.73, ,9.2, ,114, ,1.5, ,21.8,Y,14.2, ,17, ,95, ,53, ,80, ,13.4, ,2.5, ,218.3, ,20.2, 
244,Biggs,Sacramento Valley,9-19-2022,262,1.52, ,40, ,122, ,1.8, ,23.1, ,14.7, ,17.6, ,100, ,69, ,90, ,15.9, ,1.8, ,156, ,19.7, 
244,Biggs,Sacramento Valley,9-20-2022,263,2.71, ,0.1, ,181, ,1.7, ,25.2, ,12.5, ,17.4, ,100, ,55, ,84, ,14.6, ,1, ,90.6, ,19.6, 
244,Biggs,Sacramento Valley,9-21-2022,264,2.01, ,0, ,133, ,1.7, ,24.5, ,13.2, ,17.3, ,100, ,52, ,83, ,14.5, ,1.3, ,114.4, ,19.5, 
244,Biggs,Sacramento Valley,9-22-2022,265,4.13, ,0, ,241, ,1.5, ,27.7, ,12.1, ,18.8, ,100, ,35, ,68, ,12.8, ,1.8, ,154.4, ,19.4, 
244,Biggs,Sacramento Valley,9-23-2022,266,4.05, ,0, ,239, ,1.5, ,33.3, ,10.3, ,20.4, ,98, ,32, ,62, ,13, ,1, ,89.3, ,19.5, 
244,Biggs,Sacramento Valley,9-24-2022,267,4.19, ,0, ,239, ,1.5, ,35.7, ,11.3, ,21.6, ,100, ,27, ,60, ,13.5, ,1.1, ,92.6, ,19.6, 
244,Biggs,Sacramento Valley,9-25-2022,268,4.21, ,0, ,229, ,1.5, ,38, ,12.7, ,23, ,98, ,21, ,54, ,13.3, ,1.1, ,94, ,19.8, 
244,Biggs,Sacramento Valley,9-26-2022,269,4.03, ,0, ,227, ,1.7, ,36, ,14.5, ,24, ,90, ,27, ,57, ,14.9, ,1.1, ,97.9, ,20.3, 
244,Biggs,Sacramento Valley,9-27-2022,270,3.77, ,0, ,229, ,1.5, ,29.2, ,12.2, ,20.3, ,93, ,39, ,62, ,12.7, ,1.4, ,124.1, ,20.3, 
244,Biggs,Sacramento Valley,9-28-2022,271,3.72, ,0, ,226, ,1.4, ,31.2, ,10.9, ,20.1, ,92, ,33, ,60, ,12.1, ,1.2, ,104.8, ,19.9, 
244,Biggs,Sacramento Valley,9-29-2022,272,3.9, ,0, ,225, ,1.5, ,31.2, ,12.6, ,20.5, ,97, ,31, ,61, ,12.8, ,1.3, ,110.2, ,19.8, 
244,Biggs,Sacramento Valley,9-30-2022,273,4.03, ,0, ,226, ,1.3, ,34, ,10, ,20.5, ,93, ,24, ,54, ,10.8, ,1.2, ,99.7, ,19.3, 
244,Biggs,Sacramento Valley,10-01-22,274,3.91, ,0, ,220, ,1.4, ,32.3, ,9.7, ,20.7, ,91, ,28, ,57, ,11.8, ,1.3, ,112.8, ,19.2, 
244,Biggs,Sacramento Valley,10-02-22,275,3.47, ,0, ,216, ,1.5, ,31.4, ,11.4, ,19.1, ,96, ,35, ,67, ,12.8, ,1.2, ,101.3, ,19.3, 
244,Biggs,Sacramento Valley,10-03-22,276,3.62, ,0, ,216, ,1.5, ,32.2, ,9.6, ,20, ,97, ,34, ,64, ,13, ,1.1, ,91.5, ,19, 
244,Biggs,Sacramento Valley,10-04-22,277,3.55, ,0, ,210, ,1.5, ,33.7, ,11.4, ,20.7, ,95, ,34, ,63, ,13.5, ,1, ,90.4, ,19.3, 
244,Biggs,Sacramento Valley,10-05-22,278,3.63, ,0, ,209, ,1.6, ,36.3, ,11.6, ,21.2, ,96, ,29, ,63, ,14, ,1, ,87.6, ,19.8, 
244,Biggs,Sacramento Valley,10-06-22,279,3.56, ,0, ,209, ,1.5, ,36.2, ,12.6, ,21.5, ,97, ,22, ,58, ,12.9, ,0.9, ,78.9, ,19.7, 
244,Biggs,Sacramento Valley,10-07-22,280,3.66, ,0, ,205, ,1.3, ,35.7, ,11.5, ,21.7, ,90, ,23, ,52, ,11.3, ,1, ,83.1, ,19.2, 
244,Biggs,Sacramento Valley,10-08-22,281,3.65, ,0, ,203, ,1.3, ,35.7, ,11.8, ,21.8, ,94, ,22, ,50, ,10.9, ,1, ,87.5, ,19.1, 
244,Biggs,Sacramento Valley,10-09-22,282,3.56, ,0, ,201, ,1.4, ,33.3, ,11.5, ,21.5, ,94, ,28, ,53, ,11.5, ,1, ,89.3, ,19, 
244,Biggs,Sacramento Valley,10-10-22,283,3.56, ,0, ,251,R,1.3, ,38.1,Y,16.2,Y,25.9,Y,93, ,23, ,38,Y,10.4,Y,1.3, ,113.4, ,19.2, 
244,Biggs,Sacramento Valley,10-11-22,284,3.44, ,0, ,191, ,1.3, ,32.3, ,10.1, ,20, ,90, ,25, ,53, ,10.3, ,1.2, ,100.7, ,18.9, 
244,Biggs,Sacramento Valley,10-12-22,285,3.31, ,0, ,190, ,1.3, ,33.1, ,9.5, ,20.4, ,88, ,23, ,54, ,10.8, ,1.1, ,98.7, ,18.7, 
244,Biggs,Sacramento Valley,10-13-2022,286,3.06, ,0, ,191, ,1.4, ,31.4, ,9.9, ,19.1, ,94, ,32, ,64, ,12.2, ,1.1, ,96.2, ,18.7, 
244,Biggs,Sacramento Valley,10-14-2022,287,3.2, ,0, ,194, ,1.4, ,33.5, ,8.6, ,19.3, ,98, ,26, ,62, ,11.8, ,1.2, ,100.9, ,18.4, 
244,Biggs,Sacramento Valley,10-15-2022,288,3.06, ,0, ,188, ,1.4, ,31.7, ,8.9, ,19.1, ,94, ,31, ,63, ,11.8, ,1.4, ,122.9, ,18.3, 
244,Biggs,Sacramento Valley,10-16-2022,289,2.64, ,0, ,177, ,1.4, ,25.5, ,10.6, ,16.7, ,97, ,50, ,74, ,12.1, ,1.4, ,120.3, ,18.2, 
244,Biggs,Sacramento Valley,10-17-2022,290,2.54, ,0, ,172, ,1.3, ,26.9, ,6.8, ,15.9, ,99, ,44, ,73, ,11.1, ,0.9, ,81.4, ,17.7, 
244,Biggs,Sacramento Valley,10-18-2022,291,2.67, ,0, ,166, ,1.3, ,29.8, ,9, ,17.7, ,99, ,26, ,63, ,10.5, ,1.2, ,102.2, ,17.4, 
244,Biggs,Sacramento Valley,10-19-2022,292,3.05, ,0, ,181, ,1, ,34, ,8.2, ,19.3, ,79, ,17, ,44, ,6.7, ,1, ,86.3, ,17.2, 
244,Biggs,Sacramento Valley,10-20-2022,293,2.91, ,0, ,178, ,1.1, ,32, ,8.1, ,18.1, ,87, ,25, ,53, ,8.4, ,0.9, ,81.1, ,17, 
244,Biggs,Sacramento Valley,10-21-2022,294,3.12, ,0, ,160, ,1.2, ,28.5, ,7.4, ,18.6, ,95, ,29, ,55, ,9.4, ,1.7, ,149.5, ,16.9, 
244,Biggs,Sacramento Valley,10-22-2022,295,3.81, ,0, ,173, ,0.9, ,22.7, ,11.2, ,16.8, ,94, ,20, ,49, ,5.9, ,3.2, ,273.9, ,17, 
244,Biggs,Sacramento Valley,10-23-2022,296,3.87, ,0, ,177, ,0.7, ,20.6, ,8.9, ,14.4, ,59, ,24, ,40, ,0.9, ,3.5, ,300.1, ,15.9, 
244,Biggs,Sacramento Valley,10-24-2022,297,3.03, ,0, ,167, ,0.6, ,25.2, ,8.4, ,15, ,54, ,19, ,36, ,0, ,2, ,170.5, ,15.5, 
244,Biggs,Sacramento Valley,10-25-2022,298,2.49, ,0, ,166, ,0.8, ,24.2, ,6.2, ,13.8, ,79, ,30, ,53, ,4.4, ,1.3, ,111.2, ,15.3, 
244,Biggs,Sacramento Valley,10-26-2022,299,3.36, ,0, ,167, ,0.7, ,21.3, ,7.1, ,14.1, ,80, ,23, ,43, ,1.7, ,2.5, ,215.3, ,14.9, 
244,Biggs,Sacramento Valley,10-27-2022,300,2.87, ,0, ,165, ,0.6, ,26.8, ,6.9, ,15.1, ,64, ,18, ,38, ,0.8, ,1.7, ,149, ,14.7, 
244,Biggs,Sacramento Valley,10-28-2022,301,2.03, ,0, ,135, ,0.8, ,22.1, ,3.6, ,12.3, ,87, ,30, ,57, ,3.9, ,1.1, ,96.3, ,14.2, 
244,Biggs,Sacramento Valley,10-29-2022,302,2.08, ,0, ,151, ,0.8, ,27.7, ,3, ,12.2, ,98, ,25, ,59, ,4.3, ,1, ,82.1, ,13.8, 
244,Biggs,Sacramento Valley,10-30-2022,303,2.38, ,0, ,162, ,0.9, ,28.4, ,2.7, ,13.7, ,96, ,25, ,55, ,4.7, ,1.2, ,99.9, ,13.6, 
244,Biggs,Sacramento Valley,10-31-2022,304,1.87, ,0, ,128, ,0.9, ,23.8, ,6.5, ,13.8, ,87, ,33, ,59, ,5.9, ,1.3, ,108, ,13.9, 
244,Biggs,Sacramento Valley,11-01-22,305,0.75, ,1.5, ,58, ,1.1, ,17.9, ,5.6, ,11.7, ,96, ,56, ,83, ,8.9, ,2.9, ,251.2, ,13.9, 
244,Biggs,Sacramento Valley,11-02-22,306,1.75, ,8.8, ,141, ,0.9, ,17.1, ,3.8, ,9, ,98, ,38, ,75, ,4.8, ,1.6, ,135.5, ,13.2, 
244,Biggs,Sacramento Valley,11-03-22,307,2.26, ,0, ,159, ,0.7, ,16.1, ,2.8, ,8.3, ,99, ,32, ,65, ,2.1, ,2.1, ,178.4, ,12.1, 
244,Biggs,Sacramento Valley,11-04-22,308,1.62, ,0, ,123, ,0.8, ,17.8, ,2.8, ,9, ,96, ,37, ,70, ,3.8, ,1, ,89.3, ,11.9, 
244,Biggs,Sacramento Valley,11-05-22,309,0.81, ,0, ,49, ,1.2, ,15.9, ,7.9, ,12.8, ,97, ,64, ,80, ,9.5, ,2.8, ,237.9, ,12.4, 
244,Biggs,Sacramento Valley,11-06-22,310,2.2, ,4.4, ,125, ,1.1, ,17.7, ,11, ,13.4, ,100, ,47, ,74, ,9, ,3.5, ,299.6, ,13.3, 
244,Biggs,Sacramento Valley,11-07-22,311,1.1, ,4.6, ,88, ,1, ,15.1, ,4.2, ,9.1, ,98, ,54, ,85, ,6.7, ,2.4, ,208.7, ,12.8, 
244,Biggs,Sacramento Valley,11-08-22,312,0.07, ,24.8, ,26, ,1, ,9.5,Y,3.5, ,7.7, ,100, ,94, ,98, ,7.4, ,1.9, ,160.8, ,12, 
244,Biggs,Sacramento Valley,11-09-22,313,1.47, ,0.1, ,134, ,0.9, ,14.2, ,2, ,7.9, ,100, ,58, ,87, ,5.8, ,1.2, ,100.8, ,11.4, 
244,Biggs,Sacramento Valley,11-10-22,314,1.8, ,0.1, ,144, ,0.8, ,14.9, ,3.3, ,8.1, ,100, ,50, ,78, ,4.4, ,1.9, ,161.7, ,11, 
244,Biggs,Sacramento Valley,11-11-22,315,1.34, ,0, ,122, ,0.9, ,16.5, ,0.8, ,7.3, ,100, ,55, ,84, ,4.8, ,0.9, ,77.7, ,10.6, 
244,Biggs,Sacramento Valley,11-12-22,316,1.33, ,0, ,105, ,0.9, ,15.2, ,5.4, ,9.6, ,100, ,51, ,78, ,5.9, ,1.4, ,124.8, ,10.7, 
244,Biggs,Sacramento Valley,11-13-2022,317,2.05, ,0, ,145, ,0.7, ,16.5, ,2.2, ,8.8, ,92, ,35, ,64, ,2.3, ,2.5, ,213.2, ,10.6, 
244,Biggs,Sacramento Valley,11-14-2022,318,1.65, ,0, ,138, ,0.8, ,18, ,0.6, ,7.2, ,100, ,39, ,74, ,2.9, ,1.2, ,99.4, ,9.9, 
244,Biggs,Sacramento Valley,11-15-2022,319,2.63, ,0, ,142, ,0.7, ,19.5, ,2.6, ,11.8, ,100, ,32, ,50, ,1.7, ,2.9, ,251.2, ,9.8, 
244,Biggs,Sacramento Valley,11-16-2022,320,2.21, ,0, ,140, ,0.6, ,22, ,4.2, ,11.9, ,86, ,22, ,45, ,0.5, ,1.9, ,163, ,10.3, 
244,Biggs,Sacramento Valley,11-17-2022,321,1.64, ,0, ,132, ,0.8, ,21.6, ,1.8, ,8.5, ,100, ,30, ,70, ,3.2, ,0.8, ,70.4, ,9.8, 
244,Biggs,Sacramento Valley,11-18-2022,322,2.83, ,0, ,137, ,0.6, ,16.8, ,3, ,10.3, ,100, ,29, ,51, ,0.6, ,3.3, ,288.2, ,9.6, 
244,Biggs,Sacramento Valley,11-19-2022,323,2.1, ,0, ,137, ,0.5, ,24, ,0, ,9.2, ,98, ,19, ,46, ,-1.8, ,2, ,170.9, ,9.5, 
244,Biggs,Sacramento Valley,11-20-2022,324,1.6, ,0, ,135, ,0.7, ,20.7, ,-1.2, ,6.7, ,100, ,28, ,67, ,0.9, ,0.9, ,73.8, ,8.8, 
244,Biggs,Sacramento Valley,11-21-2022,325,1.51, ,0.1, ,129, ,0.7, ,20.4, ,-0.5, ,7, ,100, ,27, ,69, ,1.7, ,0.8, ,72.4, ,8.3, 
244,Biggs,Sacramento Valley,11-22-2022,326,1.22, ,0, ,106, ,0.8, ,16.8, ,-0.8, ,6.9, ,100, ,40, ,78, ,3.4, ,0.8, ,73.4, ,8.3, 
244,Biggs,Sacramento Valley,11-23-2022,327,2.54, ,0, ,127, ,0.7, ,21.1, ,4.1, ,12.4, ,100, ,30, ,52, ,2.8, ,2.8, ,241.5, ,8.6, 
244,Biggs,Sacramento Valley,11-24-2022,328,1.64, ,0, ,128, ,0.8, ,22.7, ,2, ,10.3, ,97, ,31, ,60, ,2.9, ,1.2, ,100.5, ,9.1, 
244,Biggs,Sacramento Valley,11-25-2022,329,1.21, ,0, ,101, ,0.8, ,19.6, ,2.1, ,8.5, ,100, ,41, ,76, ,4.4, ,0.9, ,79.2, ,8.9, 
244,Biggs,Sacramento Valley,11-26-2022,330,1.86, ,0, ,125, ,0.9, ,21.4, ,3.9, ,12.1, ,100, ,36, ,61, ,4.7, ,1.5, ,131.7, ,9.2, 
244,Biggs,Sacramento Valley,11-27-2022,331,1.45, ,0, ,122, ,0.8, ,18.2, ,0, ,8.7, ,99, ,39, ,68, ,3.2, ,0.9, ,81.7, ,9, 
244,Biggs,Sacramento Valley,11-28-2022,332,1.4, ,0, ,113, ,0.8, ,18, ,0.7, ,8.1, ,100, ,37, ,71, ,3.1, ,1.3, ,112.7, ,8.7, 
244,Biggs,Sacramento Valley,11-29-2022,333,1.58, ,0, ,123, ,0.6, ,18.4, ,-0.3, ,6.8, ,87, ,26, ,59, ,-0.7, ,1.5, ,130, ,8.2, 
244,Biggs,Sacramento Valley,11-30-2022,334,1.48, ,0, ,105, ,0.7, ,14.3, ,-0.1, ,7.4, ,96, ,42, ,69, ,2.1, ,2.1, ,184.6, ,7.9, 
244,Biggs,Sacramento Valley,12-01-22,335,0.6, ,8.4, ,50, ,0.9, ,10.9, ,2.7, ,8, ,100, ,76, ,88, ,6.2, ,2.7, ,232.2, ,8.8, 
244,Biggs,Sacramento Valley,12-02-22,336,1.24, ,0.1, ,117, ,0.7, ,11.4, ,0, ,4.6, ,100, ,52, ,81, ,1.7, ,1.6, ,142.1, ,7.9, 
244,Biggs,Sacramento Valley,12-03-22,337,0.01, ,19.3, ,17, ,0.8, ,6.4,Y,2.5, ,4.9, ,100, ,81, ,96, ,4.3, ,1.4, ,122, ,7.5, 
244,Biggs,Sacramento Valley,12-04-22,338,0.56, ,4.2, ,59, ,1.1, ,12.9, ,5.2, ,8.8, ,100, ,80, ,96, ,8.1, ,2.5, ,218.4, ,8.1, 
244,Biggs,Sacramento Valley,12-05-22,339,0.95, ,2.7, ,80, ,1.1, ,15, ,7.8, ,10.3, ,100, ,60, ,88, ,8.4, ,2.6, ,228.4, ,8.9, 
244,Biggs,Sacramento Valley,12-06-22,340,1.24, ,0, ,109, ,0.9, ,14.7, ,4.8, ,8.7, ,100, ,58, ,83, ,6, ,1.8, ,153.4, ,8.9, 
244,Biggs,Sacramento Valley,12-07-22,341,1.14, ,0, ,113, ,0.8, ,13, ,0.4, ,6.8, ,100, ,63, ,86, ,4.5, ,1.3, ,112.6, ,8.1, 
244,Biggs,Sacramento Valley,12-08-22,342,0.45, ,2.8, ,44, ,1, ,11.2, ,2.5, ,8, ,100, ,77, ,91, ,6.6, ,2.6, ,221.4, ,7.9, 
244,Biggs,Sacramento Valley,12-09-22,343,0.37, ,0, ,48, ,1.1, ,10.4, ,4.2, ,8.6, ,100, ,83, ,94, ,7.8, ,1.5, ,129.3, ,8.6, 
244,Biggs,Sacramento Valley,12-10-22,344,0.36, ,13.2, ,41, ,1.2, ,13.7, ,9.2, ,10.9, ,100, ,88, ,95, ,10.2, ,5.2,Y,447.2,Y,9.2, 
244,Biggs,Sacramento Valley,12-11-22,345,0.96, ,13.7, ,83, ,1, ,12.6, ,6.2, ,8.4, ,100, ,59, ,87, ,6.3, ,2.4, ,210.6, ,9.4, 
244,Biggs,Sacramento Valley,12-12-22,346,1.14, ,0.4, ,111, ,0.8, ,11.8, ,3.3, ,6.7, ,100, ,55, ,84, ,4.1, ,2, ,174.4, ,8.8, 
244,Biggs,Sacramento Valley,12-13-2022,347,1.15, ,0, ,111, ,0.7, ,12.5, ,1.2, ,5.7, ,99, ,53, ,79, ,2.3, ,1.4, ,122.1, ,7.8, 
244,Biggs,Sacramento Valley,12-14-2022,348,0.94, ,0, ,98, ,0.7, ,11.1, ,-1, ,4.4, ,100, ,56, ,87, ,2.5, ,0.9, ,81.8, ,6.8, 
244,Biggs,Sacramento Valley,12-15-2022,349,1.29, ,0.1, ,113, ,0.7, ,19.4, ,-1.3, ,5.8, ,100, ,34, ,79, ,2.5, ,1.5, ,128.2, ,6.5, 
244,Biggs,Sacramento Valley,12-16-2022,350,1.15, ,0.2, ,112, ,0.7, ,18.5, ,-0.9, ,4.9, ,100, ,35, ,79, ,1.6, ,1, ,88.3, ,6.1, 
244,Biggs,Sacramento Valley,12-17-2022,351,1.16, ,0, ,111, ,0.7, ,14.8, ,-0.8, ,4.7, ,100, ,44, ,80, ,1.5, ,0.9, ,73.5, ,5.6, 
244,Biggs,Sacramento Valley,12-18-2022,352,0.98, ,0.1, ,105, ,0.7, ,13.9, ,-2.8, ,3.9, ,100, ,56, ,92, ,2.7, ,0.9, ,80.7, ,5.2, 
244,Biggs,Sacramento Valley,12-19-2022,353,0.36, ,0.1, ,16, ,0.5, ,4.4, ,2.8, ,3.7, ,100, ,0, ,66, ,-2, ,1, ,89.1, ,5.7, 
244,Biggs,Sacramento Valley,12-20-2022,354,1.06, ,0.1, ,84, ,0.7, ,13.8, ,3.7, ,6.3, ,100, ,0, ,69, ,1.1, ,1.1, ,95.3, ,6.4, 
244,Biggs,Sacramento Valley,12-21-2022,355,1, ,0, ,93, ,0.9, ,14.5, ,2.7, ,7.4, ,100, ,25, ,87, ,5.4, ,0.9, ,81.1, ,6.8, 
244,Biggs,Sacramento Valley,12-22-2022,356,1.34,H,0, ,18, ,0.1,Y,7.1, ,4.3, ,5.7, ,100,H,0,H,13,Y,-20.8,Y,1.3, ,115.3, ,6.9, 
244,Biggs,Sacramento Valley,12-23-2022,357,1, ,0, ,82, ,0.7,H,15.4, ,3.6, ,8.5, ,100,H,0,H,62, ,1.6, ,1.2, ,102, ,7.5, 
244,Biggs,Sacramento Valley,12-24-2022,358,0.87, ,0.2, ,88, ,1, ,17.4, ,2.4, ,7.8, ,100, ,65, ,95, ,7.1, ,1, ,85.1, ,7.4, 
244,Biggs,Sacramento Valley,12-25-2022,359,0.12, ,0.1, ,31, ,1, ,7.9, ,3.2, ,6.3, ,100, ,100, ,100, ,6.4, ,1, ,85.6, ,7.5, 
244,Biggs,Sacramento Valley,12-26-2022,360,0, ,17.3, ,18, ,1, ,11.3, ,6, ,7.4, ,100, ,100, ,100, ,7.4, ,2.2, ,188.7, ,7.9, 
244,Biggs,Sacramento Valley,12-27-2022,361,0.52, ,5, ,53, ,1.3, ,14.5, ,6.6, ,11.4, ,100, ,79, ,97, ,10.9, ,5.2,Y,447,Y,8.9, 
244,Biggs,Sacramento Valley,12-28-2022,362,0.44, ,0.1, ,61, ,1, ,10.2, ,3.5, ,6.5, ,100, ,100, ,100, ,6.5, ,1.2, ,105.8, ,8.6, 
244,Biggs,Sacramento Valley,12-29-2022,363,0, ,19.9, ,15, ,1.1, ,9.6, ,6.5, ,8.6, ,100, ,100, ,100, ,8.6, ,1.9, ,161.9, ,8.5, 
244,Biggs,Sacramento Valley,12-30-2022,364,0.13, ,1.1, ,27, ,1.5,Y,16.2, ,9.5, ,13,Y,100, ,100, ,100,Y,13,Y,5.6,Y,484.5,Y,9.3, 
244,Biggs,Sacramento Valley,12-31-2022,365,0.03, ,11.6, ,11, ,1.4,Y,16, ,9.5, ,12.2, ,100, ,75, ,99,Y,12,Y,2.2, ,186.4, ,10.4, 
244,Biggs,Sacramento Valley,01-01-23,1,2.3, ,0, ,116, ,0.7, ,14.7, ,5.5, ,10.3, ,74, ,46, ,60, ,2.8, ,4.3, ,369.1, ,9.5, 
244,Biggs,Sacramento Valley,01-02-23,2,0.14, ,9.9, ,18, ,0.8, ,7.8, ,2.7, ,5.2, ,100, ,69, ,88, ,3.4, ,1.9, ,162.2, ,8.2, 
244,Biggs,Sacramento Valley,01-03-23,3,0.03, ,1.1, ,21, ,0.9, ,6.8, ,4.5, ,5.7, ,100, ,100, ,100, ,5.7, ,1.7, ,150.9, ,7.8, 
244,Biggs,Sacramento Valley,01-04-23,4,0.19, ,15.8, ,19, ,1.1, ,15.7, ,5.7, ,9.6, ,100, ,79, ,95, ,8.9, ,3.6, ,307, ,8.1, 
244,Biggs,Sacramento Valley,01-05-23,5,0.07, ,14.6, ,17, ,1.3, ,13.3, ,8.5, ,11.1, ,100, ,79, ,96, ,10.4, ,4.3, ,369.4, ,9.4, 
244,Biggs,Sacramento Valley,01-06-23,6,0.44, ,1.6, ,45, ,1.1, ,13.9, ,7.8, ,10.3, ,100, ,73, ,89, ,8.6, ,2, ,174.2, ,9.3, 
244,Biggs,Sacramento Valley,01-07-23,7,0.42, ,4.9, ,15, ,1.1, ,15.1, ,9.5, ,10.8, ,93, ,56, ,81, ,7.8, ,3.8, ,330.7, ,9.4, 
244,Biggs,Sacramento Valley,01-08-23,8,1.24, ,19.8, ,91, ,1.2, ,15, ,9.7, ,11.9, ,99, ,76, ,87, ,9.9, ,4.6, ,399.3, ,9.6, 
244,Biggs,Sacramento Valley,01-09-23,9,0.68, ,16.2, ,58, ,1.3, ,16, ,9.5, ,12.7, ,100, ,67, ,91, ,11.3, ,3.9, ,341, ,10.5, 
244,Biggs,Sacramento Valley,01-10-23,10,0.59, ,15.5, ,40, ,1.1, ,12.5, ,8.4, ,10.5, ,100, ,75, ,89, ,8.7, ,4.5, ,385, ,10.2, 
244,Biggs,Sacramento Valley,01-11-23,11,0.09, ,12.4, ,23, ,1.2, ,11.7, ,8.3, ,9.7, ,100, ,85, ,96, ,9.1, ,2.4, ,208, ,9.8, 
244,Biggs,Sacramento Valley,01-12-23,12,1.14, ,0, ,92, ,1.3, ,17.5, ,10.5, ,13.3, ,99, ,62, ,82, ,10.3, ,1.7, ,147.7, ,10.3, 
244,Biggs,Sacramento Valley,1-13-2023,13,0.15, ,10.6, ,14, ,1.3, ,14.4, ,10.5, ,12, ,100, ,74, ,90, ,10.3, ,3.4, ,294.5, ,10.7, 
244,Biggs,Sacramento Valley,1-14-2023,14,0.49, ,12.9, ,37, ,1.3, ,14.1, ,8.8, ,11.8, ,100, ,77, ,90, ,10.3, ,4.8, ,416.5, ,10.7, 
244,Biggs,Sacramento Valley,1-15-2023,15,0.5, ,2.6, ,53, ,1.1, ,11.1, ,8.1, ,9.3, ,100, ,87, ,95, ,8.6, ,3.4, ,290, ,10.3, 
244,Biggs,Sacramento Valley,1-16-2023,16,0.62, ,0.6, ,49, ,0.9, ,10.7, ,4.2, ,8.2, ,100, ,64, ,86, ,6.1, ,2.6, ,224.9, ,9.8, 
244,Biggs,Sacramento Valley,1-17-2023,17,1.34, ,0, ,125, ,0.8, ,13.3, ,2.1, ,6.7, ,100, ,54, ,85, ,4.4, ,1.3, ,109, ,8.6, 
244,Biggs,Sacramento Valley,1-18-2023,18,0.84, ,6.5, ,73, ,0.9, ,10.7, ,1.4, ,7.1, ,100, ,75, ,91, ,5.7, ,2.6, ,221.4, ,7.9, 
244,Biggs,Sacramento Valley,1-19-2023,19,1.52, ,0.1, ,124, ,0.8, ,11.9, ,3.9, ,7.4, ,100, ,54, ,78, ,3.9, ,3, ,260.9, ,8.1, 
